go,name,n,avg_len,avg_dis,z,p
GO:0016638,"oxidoreductase activity, acting on the CH-NH2 group of donors",145,610.6413793103449,0.3517241379310345,-8.02903571724623,0.0
GO:0016639,"oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor",40,754.45,0.325,-5.065908414342394,0.0
GO:0016641,"oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor",83,502.7951807228917,0.3734939759036144,-4.862659380515146,0.0
GO:0016645,"oxidoreductase activity, acting on the CH-NH group of donors",173,468.4104046242775,0.20809248554913296,-10.860313239505873,0.0
GO:0016646,"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor",110,439.3818181818182,0.18181818181818185,-8.731269399217483,0.0
GO:0016651,"oxidoreductase activity, acting on NAD(P)H",570,391.8210526315789,0.3087719298245614,-11.607742009419956,0.0
GO:0016653,"oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor",63,643.2222222222222,0.42857142857142855,-4.540162281454253,0.0
GO:0016655,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",252,292.10714285714283,0.21031746031746032,-8.934036522516681,0.0
GO:0016661,"oxidoreductase activity, acting on other nitrogenous compounds as donors",72,503.04166666666674,0.2777777777777778,-6.156468282669432,0.0
GO:0016662,"oxidoreductase activity, acting on other nitrogenous compounds as donors, cytochrome as acceptor",23,510.9565217391304,0.3478260869565217,-2.8927803993354635,0.003000000000000003
GO:0016667,"oxidoreductase activity, acting on a sulfur group of donors",382,337.4528795811518,0.4005235602094241,-4.3177963859641375,0.0
GO:0016668,"oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor",126,349.9603174603175,0.36507936507936506,-3.4105222248602387,0.0010000000000000009
GO:0016670,"oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor",25,426.04,0.52,-0.6042276111425822,0.34299999999999997
GO:0016671,"oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor",125,252.608,0.456,0.02469158591253241,0.5449999999999999
GO:0016675,"oxidoreductase activity, acting on a heme group of donors",115,229.0608695652174,0.2,-5.1328560710965485,0.0
GO:0016676,"oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor",109,205.56880733944956,0.21100917431192664,-4.391835468029047,0.0
GO:0016679,"oxidoreductase activity, acting on diphenols and related substances as donors",76,376.1973684210528,0.2894736842105263,-4.237774103887035,0.0
GO:0016681,"oxidoreductase activity, acting on diphenols and related substances as donors, cytochrome as acceptor",30,231.6,0.3666666666666665,-0.6587580873303849,0.327
GO:0016682,"oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor",39,479.28205128205116,0.2307692307692308,-4.777799777634294,0.0
GO:0016684,"oxidoreductase activity, acting on peroxide as acceptor",294,410.0374149659864,0.35374149659863946,-7.436134679623112,0.0
GO:0016701,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen",178,483.5168539325843,0.29775280898876405,-9.088232471684504,0.0
GO:0016702,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",159,488.1132075471698,0.29559748427672955,-8.981950818730223,0.0
GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",925,526.5297297297299,0.3221621621621621,-18.52785480628315,0.0
GO:0016706,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors",190,642.9684210526316,0.6210526315789474,-1.1696272308523292,0.14200000000000002
GO:0016708,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of two atoms of oxygen into one donor",21,381.28571428571433,0.047619047619047616,-4.702516547973815,0.0
GO:0016709,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen",263,541.7110266159697,0.1825095057034221,-14.790176347358733,0.0
GO:0016712,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",104,509.90384615384613,0.08653846153846154,-11.263017510935507,0.0
GO:0016713,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced iron-sulfur protein as one donor, and incorporation of one atom of oxygen",33,501.1212121212122,0.09090909090909093,-6.086636249528864,0.0
GO:0016714,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen",26,392.26923076923083,0.4230769230769231,-1.342242361337155,0.133
GO:0016717,"oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water",71,396.67605633802816,0.3661971830985916,-2.9651465711914216,0.0040000000000000036
GO:0016721,"oxidoreductase activity, acting on superoxide radicals as acceptor",64,209.734375,0.328125,-1.6761218727749032,0.05600000000000005
GO:0016722,"oxidoreductase activity, oxidizing metal ions",98,512.2448979591836,0.30612244897959184,-7.282768157970421,0.0
GO:0016723,"oxidoreductase activity, oxidizing metal ions, NAD or NADP as acceptor",42,560.452380952381,0.4523809523809524,-3.2381666053034004,0.0020000000000000018
GO:0016724,"oxidoreductase activity, oxidizing metal ions, oxygen as acceptor",34,414.97058823529403,0.2058823529411765,-4.305395338732152,0.0
GO:0016725,"oxidoreductase activity, acting on CH or CH2 groups",70,682.1428571428571,0.5,-3.6664097298126506,0.0
GO:0016726,"oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor",24,924.875,0.5833333333333334,-2.486350932759392,0.016000000000000014
GO:0016728,"oxidoreductase activity, acting on CH or CH2 groups, disulfide as acceptor",29,567.6551724137931,0.5517241379310345,-1.267013216629316,0.14200000000000002
GO:0016730,"oxidoreductase activity, acting on iron-sulfur proteins as donors",42,390.71428571428567,0.2857142857142857,-3.4648146133165807,0.0
GO:0016731,"oxidoreductase activity, acting on iron-sulfur proteins as donors, NAD or NADP as acceptor",21,412.1428571428572,0.3809523809523809,-1.6674762943849757,0.07799999999999996
GO:0016740,transferase activity,10428,619.9628883774452,0.5559071729957806,-18.800293831082254,0.0
GO:0016741,"transferase activity, transferring one-carbon groups",1039,609.4764196342637,0.4610202117420597,-10.584415674703072,0.0
GO:0016742,"hydroxymethyl-, formyl- and related transferase activity",63,505.3174603174603,0.2222222222222222,-6.6310424765384735,0.0
GO:0016743,carboxyl- or carbamoyltransferase activity,26,961.0769230769232,0.4230769230769231,-2.9605582791516967,0.0050000000000000044
GO:0016744,"transferase activity, transferring aldehyde or ketonic groups",52,556.75,0.3269230769230769,-5.5863121576657475,0.0
GO:0016746,"transferase activity, transferring acyl groups",1235,540.9700404858298,0.4283400809716599,-13.307248714961641,0.0
GO:0016747,"transferase activity, transferring acyl groups other than amino-acyl groups",1029,532.5811467444122,0.4295432458697765,-11.338496840189405,0.0
GO:0016748,succinyltransferase activity,26,512.7307692307694,0.8076923076923077,1.8339032149397136,0.984
GO:0016755,"transferase activity, transferring amino-acyl groups",76,483.89473684210526,0.4473684210526316,-3.3844934200322343,0.0020000000000000018
GO:0016757,"transferase activity, transferring glycosyl groups",1343,545.8577810871184,0.4050632911392405,-18.487572875054468,0.0
GO:0016758,"transferase activity, transferring hexosyl groups",982,575.8014256619142,0.4164969450101833,-16.185120762439027,0.0
GO:0016759,cellulose synthase activity,20,1006.9,0.8,-0.7649773091178185,0.30300000000000005
GO:0016760,cellulose synthase (UDP-forming) activity,20,1006.9,0.8,-0.8408309664893568,0.30100000000000005
GO:0016763,"transferase activity, transferring pentosyl groups",240,474.82083333333327,0.4041666666666667,-6.030669883878125,0.0
GO:0016765,"transferase activity, transferring alkyl or aryl (other than methyl) groups",479,334.0146137787056,0.20250521920668052,-13.61247764819326,0.0
GO:0016769,"transferase activity, transferring nitrogenous groups",239,456.42259414225936,0.2468619246861925,-11.066995021902237,0.0
GO:0016772,"transferase activity, transferring phosphorus-containing groups",4609,734.4211325667172,0.6741158602733782,-1.8552317143367865,0.03400000000000003
GO:0016773,"phosphotransferase activity, alcohol group as acceptor",3207,750.8191456189585,0.7458684128468974,5.316663981572892,1.0
GO:0016774,"phosphotransferase activity, carboxyl group as acceptor",60,493.76666666666665,0.21666666666666667,-6.3917907628711434,0.0
GO:0016775,"phosphotransferase activity, nitrogenous group as acceptor",140,784.6357142857142,0.6,-3.888453645073747,0.0
GO:0016776,"phosphotransferase activity, phosphate group as acceptor",193,469.8031088082902,0.44559585492227977,-4.124023255862466,0.0
GO:0016778,diphosphotransferase activity,44,462.5,0.2727272727272727,-4.273519825601467,0.0
GO:0016779,nucleotidyltransferase activity,892,805.1961883408072,0.5885650224215246,-6.066559724655873,0.0
GO:0016780,"phosphotransferase activity, for other substituted phosphate groups",125,454.352,0.2,-9.152931072582305,0.0
GO:0016782,"transferase activity, transferring sulfur-containing groups",263,393.9277566539924,0.3878326996197719,-5.237360995822396,0.0
GO:0016783,sulfurtransferase activity,88,355.75,0.3636363636363637,-2.9901273954077863,0.0020000000000000018
GO:0016787,hydrolase activity,11097,623.9395332071732,0.5308641975308642,-27.759846821769834,0.0
GO:0016788,"hydrolase activity, acting on ester bonds",3348,584.9886499402628,0.5167264038231779,-15.077811941590724,0.0
GO:0016790,thiolester hydrolase activity,148,429.70945945945954,0.2635135135135135,-6.900697043172189,0.0
GO:0016791,phosphatase activity,1080,542.0805555555555,0.5194444444444445,-6.526391179309198,0.0
GO:0016796,"exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters",218,741.7981651376148,0.7431192660550459,2.03618256564858,0.983
GO:0016798,"hydrolase activity, acting on glycosyl bonds",934,548.1284796573876,0.3897216274089936,-16.317534016966338,0.0
GO:0016799,"hydrolase activity, hydrolyzing N-glycosyl compounds",141,371.3191489361702,0.40425531914893614,-2.8192480639191886,0.0
GO:0016801,"hydrolase activity, acting on ether bonds",42,470.71428571428567,0.14285714285714285,-6.315727544424107,0.0
GO:0016803,ether hydrolase activity,32,475.53125,0.15625,-5.372310481584095,0.0
GO:0016805,dipeptidase activity,41,557.7317073170732,0.3414634146341464,-4.226600018752266,0.0
GO:0016810,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",722,466.1523545706372,0.3767313019390582,-11.77094830758965,0.0
GO:0016811,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",393,452.0254452926209,0.4096692111959288,-7.014723939549363,0.0
GO:0016812,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides",55,653.0909090909091,0.2727272727272727,-5.50314000915517,0.0
GO:0016813,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines",64,403.265625,0.28125,-4.627693927259496,0.0
GO:0016814,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines",159,456.27672955974856,0.3522012578616352,-6.097213573637756,0.0
GO:0016817,"hydrolase activity, acting on acid anhydrides",3960,753.95,0.6313131313131313,-8.579302103572791,0.0
GO:0016818,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",3952,753.3863866396761,0.6310728744939271,-8.751801869106894,0.0
GO:0016822,"hydrolase activity, acting on acid carbon-carbon bonds",21,378.8571428571428,0.09523809523809523,-4.247077909697237,0.0
GO:0016823,"hydrolase activity, acting on acid carbon-carbon bonds, in ketonic substances",21,378.8571428571428,0.09523809523809523,-4.38388047499915,0.0
GO:0016829,lyase activity,1624,480.73953201970437,0.31403940886699505,-24.474422853453703,0.0
GO:0016830,carbon-carbon lyase activity,496,449.3487903225807,0.2379032258064516,-16.201040584238186,0.0
GO:0016831,carboxy-lyase activity,292,494.472602739726,0.2602739726027397,-13.090928160787977,0.0
GO:0016832,aldehyde-lyase activity,97,358.1134020618556,0.1134020618556701,-8.090560909412774,0.0
GO:0016833,oxo-acid-lyase activity,89,403.0,0.25842696629213485,-5.414138318009927,0.0
GO:0016835,carbon-oxygen lyase activity,709,452.5303244005642,0.3117066290550071,-14.635162114236465,0.0
GO:0016836,hydro-lyase activity,473,440.9302325581397,0.24101479915433405,-15.199230649284079,0.0
GO:0016837,"carbon-oxygen lyase activity, acting on polysaccharides",29,482.8965517241378,0.5517241379310345,-0.5945950927700671,0.336
GO:0016838,"carbon-oxygen lyase activity, acting on phosphates",106,531.7735849056604,0.2830188679245283,-7.767069601962782,0.0
GO:0016840,carbon-nitrogen lyase activity,109,432.4954128440367,0.1834862385321101,-8.67157514547323,0.0
GO:0016841,ammonia-lyase activity,54,475.03703703703695,0.1851851851851852,-6.405111118509827,0.0
GO:0016842,amidine-lyase activity,30,478.4333333333333,0.26666666666666666,-3.792141664964503,0.0010000000000000009
GO:0016846,carbon-sulfur lyase activity,96,352.03125,0.25,-5.487682939158366,0.0
GO:0016849,phosphorus-oxygen lyase activity,135,932.1925925925926,0.7555555555555555,-1.6641415817158332,0.06599999999999995
GO:0016853,isomerase activity,1046,425.9273422562142,0.3546845124282983,-14.194954348628778,0.0
GO:0016854,racemase and epimerase activity,157,370.88535031847135,0.12738853503184713,-9.58944132681473,0.0
GO:0016855,"racemase and epimerase activity, acting on amino acids and derivatives",42,328.5,0.047619047619047616,-5.700015166827869,0.0
GO:0016857,"racemase and epimerase activity, acting on carbohydrates and derivatives",78,386.8461538461538,0.15384615384615385,-7.280759411209093,0.0
GO:0016859,cis-trans isomerase activity,199,323.6733668341708,0.4874371859296482,-0.09369582543290887,0.478
GO:0016860,intramolecular oxidoreductase activity,298,375.6073825503356,0.3221476510067114,-7.8329191885618785,0.0
GO:0016861,"intramolecular oxidoreductase activity, interconverting aldoses and ketoses",99,347.67676767676767,0.1414141414141414,-7.681920379183676,0.0
GO:0016863,"intramolecular oxidoreductase activity, transposing C=C bonds",69,338.5072463768116,0.17391304347826084,-6.042805137701841,0.0
GO:0016864,"intramolecular oxidoreductase activity, transposing S-S bonds",86,458.3255813953488,0.6627906976744186,1.2290273304684327,0.915
GO:0016866,intramolecular transferase activity,245,474.461224489796,0.3183673469387755,-9.563337684243574,0.0
GO:0016868,"intramolecular transferase activity, phosphotransferases",69,422.40579710144925,0.14492753623188406,-7.934743389967068,0.0
GO:0016872,intramolecular lyase activity,36,479.02777777777777,0.19444444444444445,-5.277772733955014,0.0
GO:0016874,ligase activity,1097,675.4211485870558,0.4649042844120328,-16.68185069363253,0.0
GO:0016875,"ligase activity, forming carbon-oxygen bonds",256,657.953125,0.66796875,-1.7573995514145282,0.05700000000000005
GO:0016877,"ligase activity, forming carbon-sulfur bonds",233,566.8497854077252,0.296137339055794,-13.363806087022159,0.0
GO:0016878,acid-thiol ligase activity,148,572.4797297297298,0.22297297297297292,-12.925188062751666,0.0
GO:0016879,"ligase activity, forming carbon-nitrogen bonds",368,710.4565217391304,0.3478260869565217,-14.22674664502948,0.0
GO:0016880,acid-ammonia (or amide) ligase activity,35,469.71428571428567,0.2857142857142857,-3.7881211372729946,0.0
GO:0016881,acid-amino acid ligase activity,150,648.1666666666666,0.4066666666666667,-6.784227353173968,0.0
GO:0016884,"carbon-nitrogen ligase activity, with glutamine as amido-N-donor",72,825.5555555555555,0.3055555555555556,-8.809743457670736,0.0
GO:0016885,"ligase activity, forming carbon-carbon bonds",50,988.9,0.54,-4.218075758370636,0.0
GO:0016886,"ligase activity, forming phosphoric ester bonds",66,720.2272727272727,0.5303030303030303,-3.908986722246938,0.0
GO:0016887,ATPase activity,2202,892.727974568574,0.7148047229791099,-4.413169365619742,0.0
GO:0016888,"endodeoxyribonuclease activity, producing 5'-phosphomonoesters",74,653.3378378378377,0.5675675675675675,-1.6182097953712355,0.06799999999999995
GO:0016889,"endodeoxyribonuclease activity, producing 3'-phosphomonoesters",41,449.82926829268285,0.5121951219512195,-0.9222884397451496,0.23399999999999999
GO:0016891,"endoribonuclease activity, producing 5'-phosphomonoesters",182,830.3846153846154,0.6703296703296703,-0.1873865498963823,0.47
GO:0016892,"endoribonuclease activity, producing 3'-phosphomonoesters",27,493.7037037037037,0.4074074074074074,-0.6976818560642107,0.30300000000000005
GO:0016893,"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters",246,763.6463414634146,0.6260162601626016,-1.4380904507920118,0.08499999999999996
GO:0016894,"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters",68,467.25,0.4705882352941176,-1.0985308534345712,0.17000000000000004
GO:0016895,"exodeoxyribonuclease activity, producing 5'-phosphomonoesters",95,648.6315789473684,0.7684210526315789,2.3519991287797595,0.993
GO:0016896,"exoribonuclease activity, producing 5'-phosphomonoesters",128,792.828125,0.6953125,0.0252036982625932,0.5569999999999999
GO:0016899,"oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor",36,493.91666666666674,0.16666666666666666,-5.791577605914784,0.0
GO:0016901,"oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor",21,542.6666666666666,0.19047619047619047,-4.574206239057374,0.0
GO:0016903,"oxidoreductase activity, acting on the aldehyde or oxo group of donors",350,531.2085714285714,0.28,-14.0238257146214,0.0
GO:0016907,G-protein coupled acetylcholine receptor activity,20,534.65,0.95,2.701260279669276,1.0
GO:0016917,GABA receptor activity,61,563.2295081967212,0.8032786885245902,2.3444036747547727,0.996
GO:0016918,retinal binding,44,287.15909090909093,0.4090909090909091,-0.7459780862854609,0.275
GO:0016922,ligand-dependent nuclear receptor binding,57,928.0175438596492,0.912280701754386,3.5375943790987923,1.0
GO:0016987,sigma factor activity,37,323.97297297297297,0.5405405405405406,0.5009967231242589,0.7509999999999999
GO:0017016,Ras GTPase binding,1054,889.741935483871,0.8320683111954459,6.391581447447544,1.0
GO:0017017,MAP kinase tyrosine/serine/threonine phosphatase activity,28,409.21428571428567,0.7857142857142857,2.4709774763038252,0.998
GO:0017022,myosin binding,220,829.6636363636363,0.6318181818181818,-0.4805060940622998,0.355
GO:0017025,TBP-class protein binding,128,598.734375,0.8984375,6.9778380554835,1.0
GO:0017040,ceramidase activity,20,522.3,0.35,-3.0136768475735938,0.003000000000000003
GO:0017046,peptide hormone binding,119,597.5126050420167,0.5546218487394958,-2.2791105425903675,0.018000000000000016
GO:0017048,Rho GTPase binding,372,1054.298387096774,0.9408602150537636,8.02195696594733,1.0
GO:0017049,GTP-Rho binding,36,689.3333333333335,1.0,4.484353171524036,1.0
GO:0017056,structural constituent of nuclear pore,93,1021.1182795698925,0.7956989247311828,-0.5759629669752092,0.34
GO:0017069,snRNA binding,106,477.9245283018868,0.7735849056603774,4.523810627934795,1.0
GO:0017070,U6 snRNA binding,31,579.0,0.7419354838709677,2.059771285136593,0.992
GO:0017075,syntaxin-1 binding,61,705.327868852459,0.8852459016393442,4.114094342086991,1.0
GO:0017076,purine nucleotide binding,9122,740.6436088577068,0.6540232405174304,-10.523996704800064,0.0
GO:0017080,sodium channel regulator activity,94,343.3829787234044,0.3404255319148936,-3.1204989372375493,0.0010000000000000009
GO:0017081,chloride channel regulator activity,42,692.1190476190477,0.8809523809523809,3.95230066514199,1.0
GO:0017091,AU-rich element binding,76,431.23684210526324,0.7368421052631579,3.1564413667427167,0.999
GO:0017108,5'-flap endonuclease activity,35,687.6857142857143,0.8,1.5288659009048553,0.957
GO:0017110,nucleoside-diphosphatase activity,42,406.5,0.2619047619047619,-3.89456188291565,0.0
GO:0017111,nucleoside-triphosphatase activity,3713,779.3789388634527,0.651494748182063,-6.861276832789311,0.0
GO:0017112,Rab guanyl-nucleotide exchange factor activity,73,942.3972602739726,0.7945205479452054,0.5975540415039631,0.7759999999999999
GO:0017124,SH3 domain binding,296,866.6148648648648,0.9527027027027029,9.632438180637529,1.0
GO:0017127,cholesterol transporter activity,50,712.54,0.58,-0.3218784652022511,0.4260000000000001
GO:0017134,fibroblast growth factor binding,58,724.948275862069,0.8103448275862069,2.1962020684008507,0.99
GO:0017136,NAD-dependent histone deacetylase activity,78,563.5384615384615,0.8205128205128205,3.4255261672250086,1.0
GO:0017137,Rab GTPase binding,367,793.9918256130791,0.8147138964577657,3.4108009675927122,1.0
GO:0017147,Wnt-protein binding,99,661.7979797979798,0.8383838383838383,3.3833001498338664,1.0
GO:0017151,DEAD/H-box RNA helicase binding,35,707.4,0.9428571428571428,3.1672675276244013,1.0
GO:0017154,semaphorin receptor activity,30,1639.2333333333331,0.9,-0.8186364376092592,0.28600000000000003
GO:0017160,Ral GTPase binding,40,773.75,0.775,0.4339589902322065,0.735
GO:0017162,aryl hydrocarbon receptor binding,24,796.875,0.875,1.5009883209182897,0.968
GO:0017166,vinculin binding,31,1334.774193548387,0.8064516129032258,-0.6812749542937547,0.31100000000000005
GO:0017169,CDP-alcohol phosphatidyltransferase activity,34,349.2647058823529,0.29411764705882354,-2.6638829205416155,0.009000000000000008
GO:0017171,serine hydrolase activity,722,614.6038781163435,0.4667590027700831,-10.706773796049855,0.0
GO:0018024,histone-lysine N-methyltransferase activity,143,1172.1748251748252,0.9160839160839158,4.3102401402244,1.0
GO:0019001,guanyl nucleotide binding,1558,467.4486521181002,0.4910141206675225,-8.518788196520282,0.0
GO:0019003,GDP binding,174,270.9367816091954,0.25862068965517243,-5.617468434236207,0.0
GO:0019103,pyrimidine nucleotide binding,23,528.9130434782609,0.6521739130434783,0.5591568010532307,0.7859999999999999
GO:0019104,DNA N-glycosylase activity,79,371.3291139240506,0.569620253164557,0.7502101478264869,0.8029999999999999
GO:0019158,mannokinase activity,22,669.8181818181819,0.5,-2.451983537177039,0.02200000000000002
GO:0019172,glyoxalase III activity,20,278.95,0.1,-3.5016457130916074,0.0010000000000000009
GO:0019198,transmembrane receptor protein phosphatase activity,26,1367.2692307692307,1.0,1.7146292199290265,1.0
GO:0019199,transmembrane receptor protein kinase activity,322,867.7981366459627,0.8291925465838509,1.681286504425144,0.968
GO:0019200,carbohydrate kinase activity,139,526.5467625899281,0.33093525179856115,-7.4275468128847075,0.0
GO:0019201,nucleotide kinase activity,111,483.5135135135135,0.5495495495495496,-0.9468538913268728,0.18999999999999995
GO:0019202,amino acid kinase activity,36,521.2777777777778,0.3055555555555556,-4.083081815894072,0.0
GO:0019203,carbohydrate phosphatase activity,85,397.670588235294,0.3411764705882353,-3.8068287100413882,0.0
GO:0019205,nucleobase-containing compound kinase activity,218,417.5825688073394,0.40825688073394495,-4.791937515465693,0.0
GO:0019206,nucleoside kinase activity,55,345.5636363636364,0.3090909090909091,-3.147188167417528,0.0
GO:0019207,kinase regulator activity,634,479.6182965299685,0.7917981072555205,12.052226897583964,1.0
GO:0019208,phosphatase regulator activity,250,498.236,0.82,7.425720892752662,1.0
GO:0019209,kinase activator activity,234,495.71794871794884,0.7649572649572649,6.569106976836458,1.0
GO:0019210,kinase inhibitor activity,246,408.5121951219512,0.8130081300813008,9.16013301671082,1.0
GO:0019211,phosphatase activator activity,31,450.0,0.7096774193548387,1.5785672672836348,0.967
GO:0019212,phosphatase inhibitor activity,97,431.50515463917526,0.8350515463917526,6.238870970821774,1.0
GO:0019213,deacetylase activity,171,523.6315789473684,0.6198830409356725,0.17325133669336198,0.5920000000000001
GO:0019215,intermediate filament binding,35,1074.0857142857142,0.8,1.012806194635226,0.889
GO:0019237,centromeric DNA binding,34,554.8529411764706,0.8823529411764706,3.3133780539558377,1.0
GO:0019238,cyclohydrolase activity,58,481.5862068965517,0.3275862068965517,-4.539558528515935,0.0
GO:0019239,deaminase activity,114,416.24561403508767,0.32456140350877194,-5.278764480730135,0.0
GO:0019531,oxalate transmembrane transporter activity,27,761.4074074074074,0.7037037037037037,-1.4986197087345277,0.10499999999999997
GO:0019534,toxin transmembrane transporter activity,23,651.7826086956521,0.2608695652173913,-4.717330393486997,0.0
GO:0019706,protein-cysteine S-palmitoyltransferase activity,61,438.5573770491803,0.4918032786885246,-1.4685307644698051,0.09799999999999998
GO:0019707,protein-cysteine S-acyltransferase activity,61,438.5573770491803,0.4918032786885246,-1.4901181661990672,0.09099999999999996
GO:0019781,NEDD8 activating enzyme activity,22,436.8181818181818,0.2727272727272727,-2.9597924145423997,0.003000000000000003
GO:0019783,ubiquitin-like protein-specific protease activity,261,870.5785440613026,0.8007662835249042,3.2652151270357543,1.0
GO:0019784,NEDD8-specific protease activity,22,534.3636363636364,0.4545454545454545,-1.1252204454961532,0.17900000000000005
GO:0019787,ubiquitin-like protein transferase activity,1080,623.7657407407407,0.7324074074074074,7.535043526222106,1.0
GO:0019788,NEDD8 transferase activity,21,207.3333333333333,0.3809523809523809,-0.3589188295923033,0.44
GO:0019789,SUMO transferase activity,65,530.9692307692308,0.6461538461538462,0.9456220019003844,0.856
GO:0019798,procollagen-proline dioxygenase activity,26,524.6153846153846,0.6538461538461539,0.09460354150915318,0.611
GO:0019825,oxygen binding,105,366.4095238095239,0.21904761904761905,-6.365946436809888,0.0
GO:0019829,cation-transporting ATPase activity,396,586.2525252525253,0.4696969696969697,-7.545348030981579,0.0
GO:0019838,growth factor binding,351,737.8461538461537,0.7948717948717948,4.201578449126123,1.0
GO:0019840,isoprenoid binding,119,379.9915966386554,0.3445378151260504,-3.526366596116264,0.0
GO:0019841,retinol binding,42,305.5238095238095,0.30952380952380953,-1.8329300405263882,0.05100000000000005
GO:0019842,vitamin binding,831,645.7292418772562,0.3814681107099879,-16.376888048104416,0.0
GO:0019843,rRNA binding,541,266.5452865064695,0.5212569316081331,2.9989636450041366,0.999
GO:0019855,calcium channel inhibitor activity,33,455.75757575757575,0.5151515151515151,0.5168136329423911,0.76
GO:0019863,IgE binding,24,277.4583333333333,0.4583333333333333,-0.08442748250827534,0.5529999999999999
GO:0019864,IgG binding,22,325.54545454545456,0.5,-0.035890365915260576,0.585
GO:0019865,immunoglobulin binding,63,413.5396825396825,0.5873015873015873,1.0124528774485382,0.88
GO:0019869,chloride channel inhibitor activity,25,827.64,0.96,3.9567618376989246,1.0
GO:0019870,potassium channel inhibitor activity,33,479.6060606060606,0.42424242424242425,-1.215709876550358,0.15800000000000006
GO:0019871,sodium channel inhibitor activity,30,354.7,0.3666666666666665,-1.4376643502749258,0.10799999999999996
GO:0019887,protein kinase regulator activity,582,469.4072164948453,0.7972508591065293,11.88886121102322,1.0
GO:0019888,protein phosphatase regulator activity,218,458.48623853211006,0.8027522935779816,6.838627417469804,1.0
GO:0019894,kinesin binding,100,736.46,0.85,3.214791704736543,1.0
GO:0019899,enzyme binding,5576,700.4309540889526,0.7785150645624104,19.10138297580032,1.0
GO:0019900,kinase binding,1806,717.6312292358805,0.8261351052048727,15.606639073266946,1.0
GO:0019901,protein kinase binding,1601,716.4459712679575,0.8307307932542161,14.977166597898387,1.0
GO:0019902,phosphatase binding,438,746.552511415525,0.867579908675799,8.085273354439119,1.0
GO:0019903,protein phosphatase binding,344,722.3720930232557,0.8517441860465116,6.572108839720729,1.0
GO:0019904,protein domain specific binding,1943,681.3093154915081,0.8378795676788472,17.516642202664215,1.0
GO:0019905,syntaxin binding,239,601.0585774058578,0.8242677824267782,6.652491310976213,1.0
GO:0019911,structural constituent of myelin sheath,20,189.05,0.4,-0.033005251003053765,0.5870000000000001
GO:0019955,cytokine binding,244,528.344262295082,0.639344262295082,0.9962538017412372,0.861
GO:0019956,chemokine binding,51,417.9411764705882,0.3333333333333333,-2.766473145609808,0.0060000000000000045
GO:0019957,C-C chemokine binding,24,355.95833333333326,0.2916666666666667,-2.0010085559801225,0.03200000000000003
GO:0019966,interleukin-1 binding,20,589.95,0.5,-1.2408252752410591,0.15700000000000006
GO:0019992,diacylglycerol binding,29,1112.655172413793,0.8620689655172413,0.7146877770097104,0.833
GO:0020037,heme binding,878,476.5854214123007,0.3200455580865604,-17.255926286230174,0.0
GO:0022803,passive transmembrane transporter activity,1405,770.2740213523132,0.6754448398576512,-1.0326522520329515,0.15600000000000006
